text,label
Sa klase ng debate na walang siraan puro baksakan lang ng pinaka magandang plataporma ay walang maibubuga yungba dilawan! As in wala talaga kaya ayaw nila sumama LENIDUWAG SMNIpresidentialdebate,1
mar roxas' team really think if they cheat people would be okay w that like lol bih it's 2016 u ain't foolin nobody boo,1
marcos singaw ng bayan Marcos Magnanakaw Narcos,1
Yan si binay hahaha,0
Lito Atienza sobrang inggit sa yaman ng greatest PFEM and the real hero .,1
Proud to see this[USERNAME]tarp in Dagupan City for[USERNAME]kakampink,0
Binay's new commercial made me cringe so hard I think I barfed in my mouth.,1
[USERNAME] Ako naman sana was Ernie Abella,0
Sen.Poe disqualified by comelec! good decisionbut Im afraid baka si Duterte na ang next ma disqualifybahala na basta mawala lang si POE,1
The person behind the anti-duterte ad is too desperate.,1
WOW Naghahanap ng kakampi si Binay hahahahaha,1
Binay assures higher pay for govt teachersManila News Asia,0
Sumbong Ko just confirmed. Binay tarps on the mountain side along Kennon road epalwatch [USERNAME] [USERNAME],0
RoxasPNoyTrillanes. We can smell your fear.,0
Marcos Magnanakaw Never Again neverforget,1
Nairda Arerrab [USERNAME][USERNAME] Marcos Magnanakaw.IBALIK ANG MGA NINAKAW HINDI ANG MGA MAGNANAKAW!,1
LOOK Kapamilya star[USERNAME] and director Mandy Reyes pose for a photo with a campaign poster of presidential candidate VP Leni Robredovia Jervis Manahan ABS CBN News Halalan,0
jeti [USERNAME] Let Leni Lead Chef Gelo Guison [USERNAME][USERNAME] are those muslim clowns?,0
Kinukumbinse ngayon nila PNoy at Mar Roxas sina Grace Poe at Miriam Defensor-Santiago na umatras sa Halalan 2016....,0
MAR ROXAS talaga si tatay[USERNAME] ..Sorry pero di kita masusuportahan pag dating dyan.di ko sya gusto para maging President.SORRY,0
Binay to continue CCT program if elected,0
Vice Pres Binay now here at PNPA graduationto give Vice Presidential Kampilan to C1C Norman Pentang. [USERNAME],0
itutuloy kaya ni binay yan plus yung no income tax for P30k o less earners! Only Binay,0
"Well[USERNAME] it depends on HOW you pronounce ""gutom""! Kill hunger or the hungry? Hehe! PH Vote Halalan 2016 PH Vote Poe [USERNAME]",0
Daming tv ad ni Binay. Pampasira ng araw!,1
Walang Iwanan Mar Para sa bayan! Solid Mar Roxas at Leni Robredo!,0
Nognog pero hindi maka-Binay. ????,1
Dayof Novena Masses for Team Leni Kiko Laban Leni,0
Thanks for the concern to our health VP Binay! Only Binay Priority4 Ps,0
HINDI KO PO KINAKAYA SI JOSE MONTEMAYOR JR. HAHAHAHAHAHA,1
Vote for Leni! Choose your leader wisely for the people of this country! Let Leni Lead Robredo For President Hoping for the safety of all and fairness be served in this election. panalo Natin Para Sa Lahat,0
Kay VP Binay wala ng maghihirap pa na mga Pilipino Mambobolang Duterte,1
Kung sino pa daw ang maitim sya pa daw ang nagbigay ng liwanag. Anong liwanag e hindi nga umattend ng mga hearing para maliwanagan. Binay,1
elections says Atienza. | [USERNAME],0
TANGINA BINAY NASAN NA YUNG SAGOT SA TANONG NUNG BATA PUTANGINA MO TALAGA NAPAKASELF-CENTERED MO!!!! Pili Pinas Debates2016,1
Wala pa bang nagtanong kay lito atienza kung bakit nandoon ang prostate ng mga lalaki? Chz,0
 [USERNAME] Wala kayong makukuha dyan. At mas radikal ang magmahal. Magpasabog na lang tayo ng kabutihan. Let Leni Lead Leni Robredo2022,0
Inilalaban po namin kayo[USERNAME]at[USERNAME] Naway umayon ang tadhana at sabay sabay nating salubungin ang bukas na kulay rosas Kakapit kami hanggang dulo upang ipanalo kayo at ang tropang Angat!Ipanlo Na10 ToLet Leni Kiko Lead,0
Sarap puksain ng mga Binaywalang kwentang mga tao. Kasing itim ng budhi ang kutis. Punyeta,1
[USERNAME] [USERNAME] Binabaliktad mo ang pangbubullu binay eh. Hahahaha. Bugnot ka na! ??,1
FINAL NA BBM SARA WAG KALIMUTAN SA BALOTA,0
Pakimention naman po ang[USERNAME]na pumunta sa Laguna Grand Rally please Mamamatay na po ako sa inggit sa mga dinadaluhan nilang rally Pasay is Pink Angat Buhay Lahat Ipanalo Na10 To,0
Let Leni Lead [USERNAME] ang vice ko,0
 [USERNAME] Let Leni Lead !,0
Hindi paninira ang pagsasabi ng totooLeni Angat Sa Lahat Angat Buhay Lahat,0
Ayan! Napatunayan ng di nandaya ang roro. Ang layo ni marroxas kay duterte! Masyado makahusga. Oh shut up na lang kayo! Halalan 2016,1
[USERNAME]..Mar Roxas' statement makes no sense... Not for a future president!,1
Don't get me wrong. I'm not a Duterte fan. But what Roxas and the LB is doing to to pull him down is what i call INJUSTICE. Ayaw Sa DILAW,1
Hoy Binay! Wag mo kaming idamay sa pagka Nognog mo. Bwiset ka. Pakyu!,1
PoeBinay and Roxas all have premature campaign ads on TV. Miriam? None. Not even a single print ad. And people hate her?,1
Campioni Del Mondo,0
hay naku binay sisi pa more kay aquino.kala mo naman napakaeffective mong vp.hanggang makati ka lang!,1
J E R J E R [USERNAME] Sure ako sa lahat ng kandidato si Leni ang mas makikinig. Alam nyang volunteer driven ang kampanya nya. Masa ang nag organisa. Kung palarin syang manalo Masa din ang sisingil sa kanya. Let Leni Lead,0
Pusang Giliw [USERNAME] Let Leni Lead Miyako zabel [USERNAME] Naka-quota ka na Robredo ha. Kahit wala ka pa sa politika at wala pang posisyon sa gobyerno suki ka na ng mga binagyo. Hindi ka ba napapagod? Pagod na ang mga may masasamang budhi sa kabutihan at kalinisan ng loob mo. Masamang imahe ka raw sa pagkabatugan at pagka-inutil nila.,1
wala ng makakapigil sa mga Binay Only Binay In Makati San Ka Pa Ang Pagbabalik Binay In Makati,0
the anti-duterte tv ad is a future classic,0
Hindi pa rin talaga tinatantanan ni Mar Roxas ang Daang Matuwid. Tae.,1
RT [USERNAME]: so many fake fans revealed bc of dj's endorsment which was about mar roxas,0
"""dahil sa mga aktibista nadeclare ang martial law before"" NO. DAHIL KAY MARCOS*** HOW IS HISTORICAL REVISIONISM AND MANIPULATION A FAIR FIGHT? Marcos Magnanakaw ",1
??- Ano ang iyong ginagawa?? - Natatakot ka ba? ??[USERNAME]- Oo. ?? ????[USERNAME] ??SET?DISCOVER????? Roxas Robredo,0
Anybody but Binay!,1
Guy Perez [USERNAME] [USERNAME] and [USERNAME]LOVE T!!!!! Walang arte... walang drama... walang bahid!!!! Let Leni Lead,0
First tweet after a long time I was unable to get my dual citizenship to be able to vote for the Philippine Elections,0
gusto ko ng bang chan Let Leni Lead pc,0
Getting one of the most influential teen star as an endorser is such a wrong move for Mar Roxas.,0
Ako lang ba naiirita sa commercial ni Binay? ??,1
  [USERNAME] Let Leni Lead HAHAHHA emz,0
Na spliced nga ung sinabi nyaInispliced ng utak nyaLiar din pala itong presidential aspirant nyo mga kakampink[USERNAME] [USERNAME],1
Mar Roxasmay sasabihin ako sa'yo. SHUT UP KA NALANG ??,1
Nakakairita mukha ni binaylol,1
Doubt Mar himself is behind these court cases on Poe and cancer attack on Duterte. Mar seems like a largely well-meaning guy even if a trap,0
[USERNAME] So wag kame Binay!!,1
Puro kayo Sandro Marcospano naman yung anak ni Binay. Pwe.,1
MGA MENTALLY UNSTABLE FOR LENKKO!!! Let Leni Lead Let Leni Kiko Lead,0
Isa ako sana masang naniniwala kumakapit at lumalaban para ipanalo si VP[USERNAME]at Sen[USERNAME] Dahil sa Gobyernong tapat lahat ng SME angat lahat!Pasig Laban Pasig Is Pink PILI pinas Is Pink Leni Kiko All The Way Angat Buhay Lahat Leni Kiko,0
True character revealed Nalinis n yo na ba ang inyong newsfeed and friends list from supporthieves? Halalan,0
SA INANG BAYAN Mas Marami Tayo Panalo Na Tayo Ro Ro2016 Roxas Rising,0
[USERNAME] [USERNAME]and[USERNAME] Nanuood kaba ng live ni doc willie ong?? Puro kadramahan lang ang mga debates. Walang kwenta,0
Kaya nagka-loko loko ang PhilHealth because it was managed by a non-health expert. Kung sana si Doc Willie Ong tumakbo sa pagka senador sa halip na bise presidente. Puede siya dito sa PhilHealth or as DOH sec.,0
Punomalaking tulong sa kampanya ni VP Binay Aminado ang kampo ni Vice President Jejomar Binay na mataas ang...,0
Tangina. Pag dumikit yang 7M ni Roxas sa 12M ni Duterteewan ko nalang.,1
Inez [USERNAME] Basta Marcos Magnanakaw,1
Mar Roxasmga kaartehan modon't us. Just accept defeat.,1
Natalo sImarcos Natalo sImarcosKakampinksmantrayears after Bong Bong Marcos wonthe election and continually building Philippines Ulit ulitin nyo lang yan sa sarili ninyo Denial tawag jan after iyakankakampanic kakampink,1
Bagong pakulo na naman ni Marmagsama na lang kayo ni Binay! ??,1
MaericssStayl ia [USERNAME] PNKY LEEKNOW. ANG POG HUHU LET LEN LEAD HAHAHAHA,0
Nakita nyo na ba yung Mar Roxas at Miriam Santiago ng San Marcelino? HAHAHAHAHAHAHAHAHAAHAHHAHAHAHAHAHAHAHAHAHAHA,1
Mahalaga ka Mahalaga ang iyong boto Bumoto ng matalino tapat at totooWATCH the full video Halalan,0
SMNIPresidential Debate Balita and Albani's position is exactly the same as Uniteam's desire to return basic government services to the government and MSMEs.,0
[USERNAME] Norberto Gonzales is not for power rather for the good of us all for the good of our country. He knows the problem and how to solve it. If you listen to him you'll find out that the economically poor ones are deemed to be given support.,0
 Let Leni Lead BBMSingaw Ng Bayan LGBTQAwesome,0
Ombudsman being its oldbiased selfBinay camp[USERNAME] [USERNAME],1
UMIIWAS O HUMAHARAP?Bayan Pumili Ka Tanglaw Laguna Rally Marcos Duwag ParinPula Ang Kulay Ng Posas,1
Magtanim ng naaayon sa pangangailanganMagtanim ng tit3 sa po Magtanim ng halaman sa po Let The Earth Breath Angat Buhay LahatBarkadahang Pokpok,1
The 17th President of the Philippines stills Angat Buhay LahatAngat Buhay Foundation VPLeni,0
[USERNAME] HAHAHA. Oo be. Sarap nga patayin ng TV kapag yung Ad ni Binay yung nalabas. Nognog. Kingiba,1
WHATS WITH YOU PEOPLE?? CHOOSING FAISAL MANGONDATO OVER KA LEODY DE GUZMAN??? GISING PINAS!!!!!,1
Clyden stan aq mga gago pero Let Leni Lead paden duhh!,0
pakyuu binay,1
national elections. | via[USERNAME],0
Chicks daw siya oh. Kwento mo sa tuhod mong may sumpa ni Nancy Binay.,1
[USERNAME] Binago ko muna ang aking bio bad trip ako for 6 years kaya 6 years din yang bio ko. Para maalala niyong naging tanga kayo noong May 9 2022.Marcos Sinungaling Marcos Magnanakaw Marcos Duwag,1
Kaasar puro binay nasa news papansin tsk ??,1
PERODT Let Leni Lead Jessica Soho nterviews,0
kakampink family[USERNAME]at pasay,0
Isko is indeed a Duterte liteMeeting de avance tapos puro mud slinging wtf haha,1
GO VP LENI Ipanlo Na10 To,0
[USERNAME] ang trabaho ng VP ay tulungan ang president na maisakatuparan ang mga magagandang plano. hindi puro batikos kagaya ni Binay,0
Sila: Binay pa rin kami. Me: Wag ako. Naalala ko last week sakay ako ng taxi at nakausap ko si,1
NIRERESPETO PARIN KITA BILANG TAO PERO BILANG MAR ROXAS KADIRI KA TANGINAMO BOBO! HAHAHAHAHAHA,1
Rebecca didn't have a Choice: The Untold Stories of Abortion.via[USERNAME]news currentaffairs Vote Blue To Protect Women We Decide wednesdaythought True Story healthcare Womens Rights blog Womens Rights Are Human Rights prochoice elephantjournal.com Rebecca didn't have a Choice: The Untold Stories of Abortion.  View this post on Instagram  I had an abortion at nine weeks without knowing it. Excited to hear my baby's heartbeat for the first time I was met wit...,0
Nawiwindang si Kuya cameraman na naka-tripod steady shot kay Binay. Kung ako FD dun baka nabato ko ng headset ko si Binay kalalapit. Chos.,1
Naiirita ako sa ads ni Mar Roxas idk whyy,1
Counted na po ba to wala na akong mas ipipink pa eh anyways Let Leni Lead daw pi sabi ni Sunwoo,0
how can u be so sure na magnanakaw? e lutang pala talaga kayong mga lugaw haha,1
Bskit ngayon lang kayo aware sa mga pekeng gamot na yan Eh kami nga plagi ganyan binibigay sa lola Sa generic Di nga namin iniinom kahit pagkain nga peke dinBBM SARA,0
Ang laking kawalan ng Pilipinas at Pilipino ang hindi nila pagboto kay Mar Roxas. Me personally got depressed. I can't imagined. How sad.??,1
"Istian Cruise [USERNAME][USERNAME] and [USERNAME] ""The true recount is this coming Election ."" Bagong excuse nio nanaman ba yan?Marcos Magnanakaw ",1
Ready na para bukas Limang grupo kaming mag iikotbecause every ambag is important Tao Sa Tao Para Kay Leni KikoLet Leni LeadLaban Leni,0
Sobrang antok na ako. Pero ayokong matulogbaka kasi paggising ko bukas lamang na si Mar Roxas. ??????,1
Walang Burahan ng polls ah hahaha Tambakan na tong mga lenitards na to hahaha BBM SARA,1
Ang issue masyado ni Binay kay Poe. Sa totoo langchoice niya naman talaga yun noon. Tsk. PiliPinas Debates 2016,1
The Philippines is now seeing the unprecedented campaign of the first openly socialist presidential and vice presidential candidates in its history Leody de Guzman a former garment worker and labor leader and the renowned scholar activist Walden Bello,0
These kakampaids can only set Twitter trends but cannot set their mama win Halalan,1
[USERNAME] Hahaha Blessed Sunday doc kakampink,0
NAKAKA-BEASTMODE PO YUNG ADVERTISEMENT NI BINAY ! Oplan Nog Nog,1
Proud to be Kakampink! Never regretted my support for Leni Kiko,0
Kala ko ba hindi mo kailangan mga boto ng OFW? Eh bat nahingi ka ng tulong sa ibang kandidato? Wag kami Mar Roxas. Ayaw Sa Dilaw,1
Okay buti na lang rd ko sa linggo Let Leni Kiko Lead,0
Ginamit na naman ang tatay niya... Grabe ka poe Pili Pinas Debates 2016,1
Andresito [USERNAME] It literally was a disaster emergency alert. Di pa nga nagsisimula madaya na agad. What does one expect from a family of liars cheaters and thieves. Marcos MagnanakawInquirer [USERNAME] Whoever did this has to be held accountable. This is a reprehensible strategy and it should not be replicated by anyone Comelec spokesperson James Jimenez said. READ:,1
OPISYAL NA PAHAYAG NG CONCERNED STUDENTS FOR JUSTICE AND PEACE HIGH SCHOOL UKOL SA ILIGAL NA PAGPAPAPUTOK SA KAMPO NI KA LEODY DE GUZMAN KASAMA NA ANG MGA LIDER NG MANOBO PULANGIYONBASAHIN ANG BUONG PAHAYAG,0
Ahahaha Supporter talaga ni bbm mga kengkoy. basta t Marcos Magnanakaw hindi iyon maiitatwa.,1
RT [USERNAME]: Binay vs Nikkoyou'll never know. Nognog ?? PSHROn Kapamilya Blockbuster,1
Dav Sur Solid BBM,0
Binay says he knows Limlingan's physical conditionnot his whereabouts Eleksyon2016,0
[USERNAME] pulaangkulayngrosas,0
Pag kinomercial nnmn ung k binay papatayin ko tv!!,1
Anxiety hits me real hard today saw some videos and photos showing that people s vote might be manipulated tomorrow Ilaban at ipanalo natin to please Leni Robredo For President Ipanlo Na10 Para Sa Lahat Angat Buhay Lahat,0
Ngayon napapatanong na lang akoNabilang kaya yung boto ko?Kakampink,0
Yomga suki ng 7-11 Jacinto. Bakit 3 si Binay sa branch niyo? ?? Mar at 6 tho. HAHA,1
The ranking of my choices as of March: . Leni Robredo . Isko Moreno . Ping Lacson . Manny Pacquiao . Ernesto Abella . Norberto Gonzales . Jose Montemayor . Abstain . Bongbong Marcos . Faisal Mangondato . Leody De Guzman,0
RT [USERNAME]: Mar Roxas on calls for Sen. Poe to inhibit from Mamasapano probe: It's not for me to comment on somebody else's conduct,1
I See Your True Colors BBMIs My President,0
nakakahappy naman magbasa ng tweets and replies ng mga parikakampink,0
So basicallyin this new advert of Binaythey want to imply that poor people are all nognogs! Shet! Nognog ako?? Quingina mo!,1
watt [USERNAME][USERNAME] Sa huli Marcos Magnanakaw padin un lng po tnx,1
???????? ???????????????? [USERNAME] [USERNAME] TANGA!Ubod mo ng tanga! Kakaunti na nga voters na boboto sa iyo ang lakas pa ng loob mong bawasan boto mo!Saan ka humuhugot ng katangahan mo ngayon Ginoong Lito Atienza? Kay PacQ?,1
Heresmy take before mamanindigan as Kakampinka thread I was a Solid BBM Supporter before and apercent Solid Bubblies as wellIt came to my attention that Don Belle is in Tanglaw Laguna Rally,0
[USERNAME]and[USERNAME] Si Sir Allan Pangantijon teacher ko yan sa araling panlipunan! Ayos Kakampink,0
The absence is tellingHalalan,1
Quick Wednesdate with Momshie Lyn Let Leni Lead,0
hello po tanggap nyo ba aq sa pamilyang i2 tnx pi sa nag convert sa akin nasa tamang desisyon na aq sa life Let Leni Lead Let Leni Kiko Lead ENGENEs For Leni Kiko,0
Duterte The peoples choice walang hinahakot c Hakot POE Queen,1
I think Senators Ping Lacson and Vicente Tito Sotto were true statesmen throughout the campaign period. Maraming salamat po.,0
LET LENI KILL US ALL,1
Napaka walng kwenta ni leni puro scirpted naman ata pinagsasabi dyan sa media!!!,1
Kay Isko Posible Switch To Isko,0
TINGNAN ANG KASINUNGALINGAN NI BINAY,1
Putcha! Subukan lang talagang dayain ni Roxas si Duterte!!!!!!!,1
[USERNAME] dat plot twist. lahat pala tayo ay si binay :)),1
Papa [USERNAME] If someone can translate this in Tagalog Cebuano Waray-Waray Hiligaynon Ilokano etc... Marcos Magnanakaw Marcos Mangingilad,1
[USERNAME]and[USERNAME] True! Sen. Ping is the most qualified and well experinced candidate! We should vote for the best! We should vote for Sen. Ping! Lacson Sotto2022,0
you? talking about nakaw? of all people Let Leni Kiko Lead Laban Leni,0
Ang laki ng budget ni BBM sa mga trolls - these people want our country to burn Marcos Magnanakaw,1
How Social Media platforms are preparing for the Philippine Elections ? Halalan,0
posters are weighed more than those thieves and tax evader huh Anyare COMELEC,1
[USERNAME] [USERNAME] Duterte. Whatever you sayMAR ROXAS IS A HUGE LOSER. Desperado. ??,1
Sa Gobyernong Tapat Angat Buhay Lahat! New Profile Pic Let Leni Kiko Lead,0
Strong and powerful message from someone who survived Martial Law Nobody recovers from the pain of martial lawHindi natin Golden years yun Ms Boots Anson Roaneveragain votewiselypilipinas Gobyernong Tapat Angat Buhay Lahat facebookcom Eleonore 42K viewslikeslovescommentsshares Facebook Watch Videos from Eleonore Iguban Strong and powerful message from someone who survived Martial LawNobody recovers from the pain,0
